Open,High,Low,Close,Volume,Date,Time
192.3249969482422,192.3300018310547,192.25070190429688,192.26480102539062,50606,2023-07-03,11:52:00
192.26499938964844,192.29989624023438,192.25999450683594,192.25999450683594,62141,2023-07-03,11:53:00
192.27000427246094,192.3300018310547,192.2550048828125,192.27999877929688,61450,2023-07-03,11:54:00
192.27999877929688,192.27999877929688,192.2100067138672,192.25,97944,2023-07-03,11:55:00
192.25999450683594,192.3249969482422,192.25,192.25999450683594,66522,2023-07-03,11:56:00
192.25999450683594,192.25999450683594,192.17999267578125,192.18499755859375,65163,2023-07-03,11:57:00
192.18499755859375,192.22999572753906,192.18089294433594,192.19000244140625,50726,2023-07-03,11:58:00
192.19000244140625,192.22999572753906,192.1750030517578,192.22999572753906,42823,2023-07-03,11:59:00
192.22500610351562,192.22999572753906,192.17999267578125,192.1999969482422,54764,2023-07-03,12:00:00
192.2021026611328,192.22999572753906,192.18499755859375,192.22349548339844,53273,2023-07-03,12:01:00
192.22000122070312,192.22999572753906,192.18099975585938,192.2050018310547,37566,2023-07-03,12:02:00
192.2050018310547,192.26730346679688,192.19500732421875,192.23989868164062,38894,2023-07-03,12:03:00
192.22999572753906,192.2899932861328,192.22999572753906,192.2899932861328,52964,2023-07-03,12:04:00
192.28829956054688,192.29989624023438,192.2449951171875,192.2698974609375,35584,2023-07-03,12:05:00
192.27000427246094,192.30999755859375,192.2100067138672,192.2550048828125,58732,2023-07-03,12:06:00
192.2550048828125,192.2550048828125,192.17999267578125,192.21499633789062,45137,2023-07-03,12:07:00
192.22000122070312,192.25999450683594,192.19009399414062,192.1999969482422,42543,2023-07-03,12:08:00
192.19180297851562,192.1999969482422,192.14999389648438,192.15499877929688,47750,2023-07-03,12:09:00
192.16000366210938,192.25999450683594,192.14999389648438,192.25999450683594,56572,2023-07-03,12:10:00
192.25010681152344,192.25999450683594,192.16000366210938,192.22999572753906,37778,2023-07-03,12:11:00
192.22999572753906,192.24000549316406,192.15499877929688,192.1649932861328,66509,2023-07-03,12:12:00
192.1697998046875,192.2100067138672,192.1623992919922,192.2100067138672,33445,2023-07-03,12:13:00
192.2100067138672,192.2100067138672,192.13999938964844,192.15980529785156,55267,2023-07-03,12:14:00
192.15499877929688,192.15499877929688,192.08999633789062,192.1365966796875,65277,2023-07-03,12:15:00
192.1300048828125,192.1593017578125,192.11990356445312,192.13429260253906,49669,2023-07-03,12:16:00
192.1300048828125,192.1300048828125,192.0948028564453,192.125,48506,2023-07-03,12:17:00
192.12010192871094,192.15989685058594,192.0800018310547,192.10499572753906,49929,2023-07-03,12:18:00
192.11000061035156,192.2100067138672,192.09500122070312,192.2100067138672,95476,2023-07-03,12:19:00
192.2100067138672,192.2100067138672,192.1649932861328,192.19000244140625,60888,2023-07-03,12:20:00
192.19000244140625,192.1999969482422,192.1208953857422,192.13499450683594,54071,2023-07-03,12:21:00
192.13499450683594,192.13499450683594,192.0399932861328,192.10000610351562,80975,2023-07-03,12:22:00
192.09500122070312,192.11000061035156,192.056396484375,192.06500244140625,60175,2023-07-03,12:23:00
192.06500244140625,192.1300048828125,192.06500244140625,192.1199951171875,48723,2023-07-03,12:24:00
192.125,192.1300048828125,192.07000732421875,192.07000732421875,50392,2023-07-03,12:25:00
192.0800018310547,192.1300048828125,192.05999755859375,192.10499572753906,79486,2023-07-03,12:26:00
192.11000061035156,192.1300048828125,192.0800018310547,192.11500549316406,55680,2023-07-03,12:27:00
192.11000061035156,192.13999938964844,192.08999633789062,192.1300048828125,54701,2023-07-03,12:28:00
192.1300048828125,192.1300048828125,192.05299377441406,192.11500549316406,64957,2023-07-03,12:29:00
192.11000061035156,192.13999938964844,192.05499267578125,192.05999755859375,75420,2023-07-03,12:30:00
192.05999755859375,192.11000061035156,192.05999755859375,192.07000732421875,55384,2023-07-03,12:31:00
192.07749938964844,192.11000061035156,192.06500244140625,192.10000610351562,53230,2023-07-03,12:32:00
192.11000061035156,192.11000061035156,192.0500030517578,192.07460021972656,78889,2023-07-03,12:33:00
192.0749969482422,192.08999633789062,192.03970336914062,192.0399932861328,84087,2023-07-03,12:34:00
192.0399932861328,192.0500030517578,192.00999450683594,192.0399932861328,81396,2023-07-03,12:35:00
192.03199768066406,192.1177978515625,192.02999877929688,192.07000732421875,78863,2023-07-03,12:36:00
192.0605926513672,192.07000732421875,192.02000427246094,192.0260009765625,66156,2023-07-03,12:37:00
192.02999877929688,192.08999633789062,192.01339721679688,192.08999633789062,73576,2023-07-03,12:38:00
192.08920288085938,192.125,192.08340454101562,192.10000610351562,62868,2023-07-03,12:39:00
192.10000610351562,192.22000122070312,192.10000610351562,192.21859741210938,94098,2023-07-03,12:40:00
192.21499633789062,192.2899932861328,192.2100067138672,192.27499389648438,93903,2023-07-03,12:41:00
192.27540588378906,192.3300018310547,192.25079345703125,192.27000427246094,153699,2023-07-03,12:42:00
192.25999450683594,192.3300018310547,192.22000122070312,192.22000122070312,104827,2023-07-03,12:43:00
192.22999572753906,192.24000549316406,192.1300048828125,192.22549438476562,104189,2023-07-03,12:44:00
192.22500610351562,192.2899932861328,192.22500610351562,192.25,74334,2023-07-03,12:45:00
191.56500244140625,191.97999572753906,191.5500030517578,191.97999572753906,2152281,2023-07-05,09:30:00
191.97000122070312,192.44000244140625,191.89999389648438,192.3300018310547,361280,2023-07-05,09:31:00
192.3300018310547,192.55999755859375,192.26499938964844,192.52000427246094,290239,2023-07-05,09:32:00
192.52000427246094,192.74000549316406,192.3800048828125,192.52999877929688,342629,2023-07-05,09:33:00
192.5399932861328,192.5399932861328,192.16000366210938,192.19090270996094,214470,2023-07-05,09:34:00
192.17999267578125,192.2949981689453,192.05999755859375,192.2949981689453,204387,2023-07-05,09:35:00
192.29200744628906,192.45509338378906,192.19000244140625,192.44500732421875,194579,2023-07-05,09:36:00
192.44500732421875,192.47000122070312,192.16000366210938,192.2198944091797,224800,2023-07-05,09:37:00
192.21080017089844,192.22000122070312,192.07000732421875,192.11000061035156,187160,2023-07-05,09:38:00
192.10499572753906,192.1970977783203,192.0399932861328,192.11000061035156,165137,2023-07-05,09:39:00
192.11000061035156,192.41909790039062,192.08999633789062,192.41909790039062,235333,2023-07-05,09:40:00
192.41000366210938,192.97999572753906,192.39999389648438,192.94000244140625,372372,2023-07-05,09:41:00
192.94129943847656,192.94129943847656,192.65499877929688,192.73500061035156,262868,2023-07-05,09:42:00
192.72999572753906,192.85000610351562,192.65499877929688,192.8300018310547,184813,2023-07-05,09:43:00
192.85000610351562,192.9499969482422,192.8000030517578,192.92999267578125,154351,2023-07-05,09:44:00
192.92999267578125,192.97000122070312,192.7899932861328,192.88499450683594,215205,2023-07-05,09:45:00
192.88999938964844,192.97000122070312,192.80999755859375,192.8249969482422,151123,2023-07-05,09:46:00
192.82000732421875,192.89999389648438,192.75,192.80990600585938,190567,2023-07-05,09:47:00
192.80499267578125,192.82000732421875,192.57000732421875,192.57009887695312,222677,2023-07-05,09:48:00
192.5749969482422,192.6199951171875,192.2050018310547,192.25900268554688,293771,2023-07-05,09:49:00
192.25,192.3699951171875,192.07859802246094,192.10499572753906,334030,2023-07-05,09:50:00
192.10000610351562,192.32000732421875,192.10000610351562,192.2949981689453,200799,2023-07-05,09:51:00
192.3000030517578,192.40969848632812,192.22999572753906,192.38999938964844,132849,2023-07-05,09:52:00
192.38999938964844,192.4208984375,192.25,192.30999755859375,163568,2023-07-05,09:53:00
192.30870056152344,192.36000061035156,192.25999450683594,192.35499572753906,111603,2023-07-05,09:54:00
192.35150146484375,192.36000061035156,192.22999572753906,192.25999450683594,139478,2023-07-05,09:55:00
192.25999450683594,192.38999938964844,192.1999969482422,192.28880310058594,151037,2023-07-05,09:56:00
192.27999877929688,192.35000610351562,192.2498016357422,192.25999450683594,123317,2023-07-05,09:57:00
192.25999450683594,192.34979248046875,192.2100067138672,192.2198028564453,108339,2023-07-05,09:58:00
192.21499633789062,192.24000549316406,192.11000061035156,192.23500061035156,180423,2023-07-05,09:59:00
192.24000549316406,192.44000244140625,192.11500549316406,192.1699981689453,193411,2023-07-05,10:00:00
192.1699981689453,192.375,192.1667938232422,192.3300018310547,143467,2023-07-05,10:01:00
192.32989501953125,192.57000732421875,192.32989501953125,192.51499938964844,237182,2023-07-05,10:02:00
192.52999877929688,192.6199951171875,192.44000244140625,192.5050048828125,231363,2023-07-05,10:03:00
192.5,192.54949951171875,192.38999938964844,192.41990661621094,134355,2023-07-05,10:04:00
192.41000366210938,192.50999450683594,192.3800048828125,192.46499633789062,135648,2023-07-05,10:05:00
192.4600067138672,192.6300048828125,192.41000366210938,192.5749969482422,259627,2023-07-05,10:06:00
192.57000732421875,192.62989807128906,192.52999877929688,192.5800018310547,108984,2023-07-05,10:07:00
192.57000732421875,192.65499877929688,192.46009826660156,192.65499877929688,158387,2023-07-05,10:08:00
192.65499877929688,192.67999267578125,192.35000610351562,192.3603057861328,175702,2023-07-05,10:09:00
192.36000061035156,192.44000244140625,192.2716064453125,192.3498992919922,172442,2023-07-05,10:10:00
192.35000610351562,192.4199981689453,192.2100067138672,192.24000549316406,147076,2023-07-05,10:11:00
192.2449951171875,192.32000732421875,192.22000122070312,192.27130126953125,91331,2023-07-05,10:12:00
192.27999877929688,192.2949981689453,192.2100067138672,192.25,71603,2023-07-05,10:13:00
192.2550048828125,192.27000427246094,192.11000061035156,192.16990661621094,131800,2023-07-05,10:14:00
192.1649932861328,192.41000366210938,192.15499877929688,192.41000366210938,166698,2023-07-05,10:15:00
192.41000366210938,192.67999267578125,192.39999389648438,192.5281982421875,244670,2023-07-05,10:16:00
192.51840209960938,192.52999877929688,192.44000244140625,192.4875030517578,92258,2023-07-05,10:17:00
192.49000549316406,192.49679565429688,192.36500549316406,192.4799041748047,79748,2023-07-05,10:18:00
192.47999572753906,192.52000427246094,192.4199981689453,192.5,80687,2023-07-05,10:19:00
192.5,192.69000244140625,192.5,192.5500030517578,139405,2023-07-05,10:20:00
192.5498046875,192.56500244140625,192.4600067138672,192.52999877929688,92160,2023-07-05,10:21:00
192.52999877929688,192.55999755859375,192.4499969482422,192.47760009765625,59992,2023-07-05,10:22:00
192.47000122070312,192.55990600585938,192.4550018310547,192.5377960205078,59859,2023-07-05,10:23:00
192.5399932861328,192.5800018310547,192.46499633789062,192.5800018310547,62859,2023-07-05,10:24:00
192.5717010498047,192.5789031982422,192.49000549316406,192.5699005126953,55773,2023-07-05,10:25:00
192.55999755859375,192.55999755859375,192.4949951171875,192.5399932861328,41631,2023-07-05,10:26:00
192.53500366210938,192.5399932861328,192.47000122070312,192.49000549316406,62018,2023-07-05,10:27:00
192.47999572753906,192.49000549316406,192.38999938964844,192.43499755859375,90497,2023-07-05,10:28:00
192.42999267578125,192.42999267578125,192.3209991455078,192.35000610351562,100724,2023-07-05,10:29:00
192.35000610351562,192.4199981689453,192.30999755859375,192.39999389648438,108302,2023-07-05,10:30:00
192.40679931640625,192.4250030517578,192.33999633789062,192.35989379882812,56639,2023-07-05,10:31:00
192.36000061035156,192.42999267578125,192.32000732421875,192.3878936767578,84192,2023-07-05,10:32:00
192.38499450683594,192.39999389648438,192.31500244140625,192.33999633789062,70880,2023-07-05,10:33:00
192.33009338378906,192.3350067138672,192.2449951171875,192.25990295410156,80306,2023-07-05,10:34:00
192.25999450683594,192.44000244140625,192.2449951171875,192.41000366210938,95500,2023-07-05,10:35:00
192.41000366210938,192.44000244140625,192.37249755859375,192.42869567871094,65036,2023-07-05,10:36:00
192.42999267578125,192.48989868164062,192.41000366210938,192.44000244140625,60207,2023-07-05,10:37:00
192.4199981689453,192.72000122070312,192.41000366210938,192.71499633789062,161576,2023-07-05,10:38:00
192.72000122070312,192.73989868164062,192.54080200195312,192.60000610351562,97002,2023-07-05,10:39:00
192.60000610351562,192.60499572753906,192.47000122070312,192.5800018310547,122257,2023-07-05,10:40:00
192.60000610351562,192.6300048828125,192.58999633789062,192.59730529785156,68431,2023-07-05,10:41:00
192.60000610351562,192.69000244140625,192.5800018310547,192.6300048828125,100271,2023-07-05,10:42:00
192.61000061035156,192.6199951171875,192.55999755859375,192.55999755859375,50859,2023-07-05,10:43:00
192.57000732421875,192.5800018310547,192.42999267578125,192.4698944091797,89610,2023-07-05,10:44:00
192.4698944091797,192.47999572753906,192.3699951171875,192.4499969482422,78551,2023-07-05,10:45:00
192.44000244140625,192.44500732421875,192.33160400390625,192.36000061035156,62614,2023-07-05,10:46:00
192.35000610351562,192.36000061035156,192.25,192.27780151367188,76174,2023-07-05,10:47:00
192.27999877929688,192.27999877929688,192.14999389648438,192.19000244140625,124007,2023-07-05,10:48:00
192.1999969482422,192.2550048828125,192.1649932861328,192.25,72437,2023-07-05,10:49:00
192.25,192.30999755859375,192.17999267578125,192.24000549316406,93251,2023-07-05,10:50:00
192.24000549316406,192.2899932861328,192.1999969482422,192.21499633789062,62261,2023-07-05,10:51:00
192.21499633789062,192.22000122070312,192.0749969482422,192.2187957763672,135773,2023-07-05,10:52:00
192.22000122070312,192.27000427246094,192.02999877929688,192.0677947998047,132045,2023-07-05,10:53:00
192.07000732421875,192.14999389648438,192.05999755859375,192.10000610351562,74294,2023-07-05,10:54:00
192.10499572753906,192.2100067138672,192.08999633789062,192.1999969482422,77792,2023-07-05,10:55:00
192.19349670410156,192.22000122070312,192.1699981689453,192.21499633789062,40804,2023-07-05,10:56:00
192.21499633789062,192.27999877929688,192.1510009765625,192.15499877929688,88330,2023-07-05,10:57:00
192.15499877929688,192.35000610351562,192.09689331054688,192.3300018310547,186655,2023-07-05,10:58:00
192.3300018310547,192.36000061035156,192.30999755859375,192.35989379882812,88250,2023-07-05,10:59:00
192.36000061035156,192.36500549316406,192.22000122070312,192.22999572753906,258337,2023-07-05,11:00:00
192.22000122070312,192.22999572753906,192.00999450683594,192.02499389648438,113838,2023-07-05,11:01:00
192.02999877929688,192.08999633789062,192.01499938964844,192.0355987548828,102739,2023-07-05,11:02:00
192.02999877929688,192.07989501953125,191.93499755859375,191.95989990234375,177235,2023-07-05,11:03:00
191.9499053955078,192.0,191.91000366210938,191.9149932861328,145418,2023-07-05,11:04:00
191.9149932861328,192.02499389648438,191.91000366210938,192.00999450683594,62244,2023-07-05,11:05:00
192.09800720214844,192.10000610351562,192.0500030517578,192.0500030517578,150715,2023-07-05,11:07:00
192.05999755859375,192.1199951171875,192.05999755859375,192.08999633789062,43633,2023-07-05,11:08:00
