Open,High,Low,Close,Volume,Date,Time
182.1300048828125,183.1300048828125,181.6999969482422,182.61500549316406,6325457,2023-08-07,09:30:00
182.61500549316406,182.75,180.66000366210938,181.02999877929688,1290219,2023-08-07,09:31:00
181.0399932861328,181.27999877929688,180.63040161132812,180.77000427246094,657934,2023-08-07,09:32:00
180.74000549316406,180.77999877929688,180.1300048828125,180.1649932861328,799845,2023-08-07,09:33:00
180.16000366210938,180.72000122070312,180.1300048828125,180.55999755859375,617866,2023-08-07,09:34:00
180.5500030517578,180.60000610351562,180.25,180.5,621457,2023-08-07,09:35:00
180.49000549316406,180.6300048828125,180.25,180.6199951171875,783937,2023-08-07,09:36:00
180.6199951171875,181.22000122070312,180.57000732421875,180.9499969482422,612815,2023-08-07,09:37:00
180.9199981689453,180.94000244140625,180.27000427246094,180.4199981689453,499142,2023-08-07,09:38:00
180.43899536132812,180.47500610351562,180.25,180.32000732421875,429185,2023-08-07,09:39:00
180.3321990966797,180.39999389648438,179.50999450683594,179.57000732421875,1356526,2023-08-07,09:40:00
179.57009887695312,179.83999633789062,179.4199981689453,179.4600067138672,778785,2023-08-07,09:41:00
179.4600067138672,179.57000732421875,179.3000030517578,179.35009765625,497479,2023-08-07,09:42:00
179.3699951171875,179.6699981689453,179.32000732421875,179.5850067138672,681036,2023-08-07,09:43:00
179.5850067138672,179.6300048828125,179.33999633789062,179.41000366210938,465572,2023-08-07,09:44:00
179.41009521484375,179.50999450683594,179.22000122070312,179.36000061035156,553104,2023-08-07,09:45:00
179.36000061035156,179.3800048828125,179.05999755859375,179.25,487228,2023-08-07,09:46:00
179.27000427246094,179.27999877929688,179.00999450683594,179.05050659179688,427089,2023-08-07,09:47:00
179.05999755859375,179.13999938964844,178.80999755859375,178.82420349121094,751635,2023-08-07,09:48:00
178.82000732421875,179.0800018310547,178.82000732421875,178.8740997314453,279653,2023-08-07,09:49:00
178.8542022705078,179.07000732421875,178.75999450683594,178.7899932861328,766239,2023-08-07,09:50:00
178.7899932861328,178.99000549316406,178.74000549316406,178.97610473632812,532730,2023-08-07,09:51:00
178.99000549316406,179.16000366210938,178.89999389648438,179.16000366210938,447259,2023-08-07,09:52:00
179.158203125,179.3990020751953,179.07000732421875,179.1300048828125,703702,2023-08-07,09:53:00
179.125,179.2100067138672,178.9600067138672,179.01499938964844,303606,2023-08-07,09:54:00
179.00999450683594,179.2050018310547,178.9600067138672,179.02000427246094,318541,2023-08-07,09:55:00
179.02499389648438,179.02999877929688,178.5800018310547,178.6199951171875,643717,2023-08-07,09:56:00
178.6280975341797,178.6699981689453,178.5,178.51499938964844,445521,2023-08-07,09:57:00
178.50999450683594,178.52000427246094,178.22999572753906,178.38499450683594,758979,2023-08-07,09:58:00
178.38999938964844,178.52000427246094,178.21009826660156,178.38999938964844,459171,2023-08-07,09:59:00
178.39500427246094,178.5500030517578,178.3300018310547,178.45010375976562,450063,2023-08-07,10:00:00
178.4676055908203,178.69000244140625,178.3699951171875,178.60000610351562,424144,2023-08-07,10:01:00
178.60000610351562,178.61000061035156,178.30999755859375,178.38499450683594,387789,2023-08-07,10:02:00
178.39230346679688,178.75,178.3800048828125,178.6999969482422,365779,2023-08-07,10:03:00
178.7100067138672,178.8800048828125,178.6750030517578,178.8699951171875,378496,2023-08-07,10:04:00
178.86439514160156,178.8800048828125,178.7100067138672,178.75999450683594,276685,2023-08-07,10:05:00
178.75999450683594,178.90989685058594,178.66000366210938,178.69500732421875,286388,2023-08-07,10:06:00
178.7100067138672,179.08999633789062,178.68499755859375,179.05499267578125,309149,2023-08-07,10:07:00
179.0500946044922,179.22000122070312,179.02000427246094,179.21499633789062,344861,2023-08-07,10:08:00
179.21499633789062,179.33999633789062,179.1999969482422,179.32000732421875,304401,2023-08-07,10:09:00
179.31759643554688,179.38999938964844,179.27999877929688,179.32000732421875,261157,2023-08-07,10:10:00
179.31410217285156,179.4199981689453,179.27000427246094,179.4149932861328,249374,2023-08-07,10:11:00
179.41400146484375,179.5800018310547,179.36050415039062,179.56500244140625,455667,2023-08-07,10:12:00
179.56500244140625,179.58999633789062,179.38999938964844,179.52999877929688,349234,2023-08-07,10:13:00
179.52999877929688,179.6699981689453,179.44000244140625,179.53160095214844,350368,2023-08-07,10:14:00
179.52999877929688,179.5399932861328,179.38999938964844,179.44000244140625,241096,2023-08-07,10:15:00
179.44500732421875,179.7899932861328,179.44000244140625,179.68499755859375,474050,2023-08-07,10:16:00
179.67999267578125,179.7100067138672,179.61000061035156,179.68980407714844,180617,2023-08-07,10:17:00
179.69000244140625,179.731201171875,179.39999389648438,179.4600067138672,318723,2023-08-07,10:18:00
179.4600067138672,179.50999450683594,179.32000732421875,179.4600067138672,285631,2023-08-07,10:19:00
179.4600067138672,179.64999389648438,179.3800048828125,179.4123992919922,246899,2023-08-07,10:20:00
179.4199981689453,179.5500030517578,179.38009643554688,179.5399932861328,247014,2023-08-07,10:21:00
179.5500030517578,179.63499450683594,179.4499969482422,179.60000610351562,184108,2023-08-07,10:22:00
179.58009338378906,179.67999267578125,179.5,179.60899353027344,311181,2023-08-07,10:23:00
179.60000610351562,179.61000061035156,179.42999267578125,179.4799041748047,347918,2023-08-07,10:24:00
