Open,High,Low,Close,Volume,Date,Time
328.3699951171875,330.32000732421875,328.3699951171875,330.17999267578125,541506,2023-08-07,09:30:00
330.1700134277344,330.489990234375,329.4649963378906,329.54998779296875,89524,2023-08-07,09:31:00
329.6099853515625,330.29998779296875,329.6000061035156,329.8550109863281,95661,2023-08-07,09:32:00
329.8699951171875,329.8900146484375,328.57000732421875,328.8695983886719,113676,2023-08-07,09:33:00
328.8399963378906,329.8999938964844,328.760009765625,329.4949951171875,67189,2023-08-07,09:34:00
329.44000244140625,330.25,329.3399963378906,329.94000244140625,60986,2023-08-07,09:35:00
329.9200134277344,329.9200134277344,329.44000244140625,329.5899963378906,72876,2023-08-07,09:36:00
329.57000732421875,330.0,329.57000732421875,329.7893981933594,54261,2023-08-07,09:37:00
329.7200012207031,329.82501220703125,329.3900146484375,329.3999938964844,56054,2023-08-07,09:38:00
329.4100036621094,329.7486877441406,329.4100036621094,329.4700012207031,46172,2023-08-07,09:39:00
329.5,329.6199951171875,329.2699890136719,329.3299865722656,44973,2023-08-07,09:40:00
329.3699951171875,329.4599914550781,328.9200134277344,329.375,69174,2023-08-07,09:41:00
329.4200134277344,329.4700012207031,329.0199890136719,329.1099853515625,48854,2023-08-07,09:42:00
329.1000061035156,329.2799987792969,328.9549865722656,329.1600036621094,49172,2023-08-07,09:43:00
329.1335144042969,329.20001220703125,328.82000732421875,328.94000244140625,39335,2023-08-07,09:44:00
328.9200134277344,329.67999267578125,328.8500061035156,329.5400085449219,58874,2023-08-07,09:45:00
329.5,329.67999267578125,329.3500061035156,329.6199951171875,61007,2023-08-07,09:46:00
329.6700134277344,329.70001220703125,329.25,329.32501220703125,46343,2023-08-07,09:47:00
329.3349914550781,329.8299865722656,329.32000732421875,329.4599914550781,88738,2023-08-07,09:48:00
329.4599914550781,329.5299987792969,329.17999267578125,329.3299865722656,41691,2023-08-07,09:49:00
329.5021057128906,329.8299865722656,329.409912109375,329.7900085449219,78940,2023-08-07,09:50:00
329.7900085449219,330.55999755859375,329.7900085449219,330.5400085449219,110594,2023-08-07,09:51:00
330.57000732421875,330.8699951171875,330.29998779296875,330.3800048828125,104447,2023-08-07,09:52:00
330.44000244140625,330.8800048828125,330.42999267578125,330.6400146484375,47991,2023-08-07,09:53:00
330.6600036621094,330.8699951171875,330.6300048828125,330.79998779296875,44384,2023-08-07,09:54:00
330.75799560546875,331.1099853515625,330.5199890136719,330.7300109863281,72306,2023-08-07,09:55:00
330.739990234375,331.0400085449219,330.4700012207031,330.7508850097656,65641,2023-08-07,09:56:00
330.70001220703125,330.9599914550781,330.5799865722656,330.70001220703125,66010,2023-08-07,09:57:00
330.6199951171875,330.6600036621094,330.1000061035156,330.1700134277344,32522,2023-08-07,09:58:00
330.20001220703125,330.2550048828125,329.6499938964844,329.7850036621094,54625,2023-08-07,09:59:00
329.70001220703125,329.7099914550781,328.8999938964844,328.989990234375,83429,2023-08-07,10:00:00
329.0199890136719,329.2900085449219,328.80999755859375,329.2200012207031,57229,2023-08-07,10:01:00
329.2699890136719,329.5,329.1000061035156,329.4100036621094,39724,2023-08-07,10:02:00
329.3999938964844,329.739990234375,329.32000732421875,329.4599914550781,58997,2023-08-07,10:03:00
329.4599914550781,329.6300048828125,329.3500061035156,329.6300048828125,46488,2023-08-07,10:04:00
329.5899963378906,329.6866149902344,329.3399963378906,329.5137939453125,30550,2023-08-07,10:05:00
329.54998779296875,330.0,329.54998779296875,329.8299865722656,48366,2023-08-07,10:06:00
329.80999755859375,330.3699951171875,329.760009765625,330.3599853515625,75767,2023-08-07,10:07:00
330.32501220703125,330.4599914550781,330.1700134277344,330.32000732421875,62229,2023-08-07,10:08:00
330.3500061035156,330.44000244140625,330.2699890136719,330.3013916015625,37482,2023-08-07,10:09:00
330.29998779296875,330.42999267578125,330.05999755859375,330.0899963378906,37417,2023-08-07,10:10:00
330.1199951171875,330.239990234375,330.05999755859375,330.1300048828125,32392,2023-08-07,10:11:00
330.1000061035156,330.29998779296875,330.010009765625,330.0199890136719,35512,2023-08-07,10:12:00
330.0,330.0400085449219,329.54998779296875,329.55999755859375,72808,2023-08-07,10:13:00
329.5899963378906,330.0299987792969,329.4700012207031,329.8900146484375,34856,2023-08-07,10:14:00
329.9100036621094,330.3599853515625,329.9100036621094,330.05999755859375,45811,2023-08-07,10:15:00
330.0799865722656,330.5,330.0799865722656,330.42999267578125,55301,2023-08-07,10:16:00
330.42999267578125,330.5101013183594,330.25,330.489990234375,24995,2023-08-07,10:17:00
330.489990234375,330.56500244140625,330.0199890136719,330.1000061035156,39279,2023-08-07,10:18:00
330.0799865722656,330.6099853515625,330.0799865722656,330.6000061035156,45487,2023-08-07,10:19:00
330.6300048828125,330.8699951171875,330.3900146484375,330.3900146484375,63903,2023-08-07,10:20:00
330.4100036621094,330.6499938964844,330.3699951171875,330.5801086425781,36713,2023-08-07,10:21:00
330.6300048828125,330.70001220703125,330.30999755859375,330.32000732421875,40080,2023-08-07,10:22:00
330.29998779296875,330.4190979003906,330.17010498046875,330.30999755859375,24620,2023-08-07,10:23:00
330.30999755859375,330.577392578125,330.30999755859375,330.5150146484375,27267,2023-08-07,10:24:00
330.5,330.7699890136719,330.4599914550781,330.5899963378906,24108,2023-08-07,10:25:00
